phototran 2 312Hz siggen Jack King 04/10/15
1718 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1719 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1720 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1721 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1722 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1723 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1724 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1725 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1726 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1727 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1728 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1729 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1730 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1731 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1732 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1733 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1734 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1735 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1736 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1737 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1738 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1739 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
1740 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1741 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1742 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1743 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1744 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1745 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1746 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1747 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1748 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1749 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1750 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1751 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1752 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1753 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
1754 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1755 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1756 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1757 R 1005 0x52 0x0 0x3 0xed 0x2c 0xff 
1758 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1759 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1760 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1761 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1762 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1763 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1764 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1765 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1766 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1767 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1768 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1769 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1770 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1771 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1772 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1773 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1774 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1775 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1776 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1777 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1778 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1779 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1780 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1781 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1782 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1783 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1784 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1785 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1786 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1787 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1788 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1789 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1790 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1791 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1792 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1793 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1794 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1795 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1796 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1797 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1798 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1799 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1800 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1801 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1802 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1803 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
1804 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1805 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1806 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1807 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1808 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1809 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1810 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1811 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1812 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1813 R 1005 0x52 0x0 0x3 0xed 0x2c 0xff 
1814 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1815 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1816 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1817 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
1818 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1819 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1820 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1821 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
1822 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1823 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1824 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1825 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1826 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1827 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1828 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1829 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1830 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1831 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
1832 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1833 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1834 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
1835 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
1836 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1837 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1838 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1839 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1840 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1841 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1842 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1843 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1844 F 1255 0x46 0x0 0x4 0xe7 0x2c 0xff 
1845 R 751 0x52 0x0 0x2 0xef 0x2c 0xff 
1846 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1847 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1848 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
1849 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1850 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1851 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1852 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1853 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1854 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1855 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1856 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1857 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1858 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1859 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1860 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1861 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1862 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
1863 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1864 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1865 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1866 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1867 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1868 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1869 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1870 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1871 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1872 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1873 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1874 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1875 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1876 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
1877 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
1878 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1879 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1880 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1881 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
1882 F 1004 0x46 0x0 0x3 0xec 0x2c 0xff 
1883 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1884 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1885 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1886 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1887 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1888 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1889 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1890 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1891 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1892 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1893 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1894 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1895 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1896 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1897 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
1898 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1899 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1900 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1901 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1902 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1903 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1904 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1905 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
1906 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1907 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1908 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1909 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1910 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1911 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1912 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1913 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1914 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1915 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1916 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1917 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1918 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1919 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1920 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1921 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1922 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1923 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1924 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1925 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1926 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1927 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1928 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1929 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1930 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1931 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1932 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1933 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1934 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1935 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1936 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1937 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1938 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1939 R 1006 0x52 0x0 0x3 0xee 0x2c 0xff 
1940 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
1941 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1942 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1943 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1944 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1945 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1946 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1947 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1948 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1949 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1950 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1951 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1952 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1953 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
1954 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1955 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1956 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1957 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1958 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1959 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1960 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1961 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1962 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1963 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1964 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1965 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1966 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1967 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
1968 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1969 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1970 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1971 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1972 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1973 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1974 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1975 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1976 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1977 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1978 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1979 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1980 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1981 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1982 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1983 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1984 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1985 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
1986 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1987 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1988 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1989 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1990 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1991 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1992 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1993 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
1994 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
1995 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1996 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
1997 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
1998 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
1999 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2000 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2001 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2002 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2003 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2004 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2005 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2006 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2007 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
2008 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
2009 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2010 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2011 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2012 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2013 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2014 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2015 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2016 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2017 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2018 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2019 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2020 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2021 R 1005 0x52 0x0 0x3 0xed 0x2c 0xff 
2022 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2023 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2024 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2025 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2026 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2027 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2028 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2029 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2030 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2031 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2032 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2033 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2034 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2035 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2036 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2037 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2038 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2039 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2040 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2041 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2042 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2043 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2044 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2045 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2046 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2047 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2048 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2049 R 1005 0x52 0x0 0x3 0xed 0x2c 0xff 
2050 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2051 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2052 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2053 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2054 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
2055 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2056 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2057 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2058 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2059 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2060 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2061 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2062 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2063 R 1005 0x52 0x0 0x3 0xed 0x2c 0xff 
2064 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2065 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2066 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2067 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2068 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2069 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2070 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2071 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2072 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
2073 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2074 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2075 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2076 F 1258 0x46 0x0 0x4 0xea 0x2c 0xff 
2077 R 749 0x52 0x0 0x2 0xed 0x2c 0xff 
2078 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2079 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2080 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2081 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2082 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2083 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2084 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2085 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2086 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2087 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2088 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2089 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2090 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2091 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2092 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2093 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2094 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2095 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2096 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2097 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
2098 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2099 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2100 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2101 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2102 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2103 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2104 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2105 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2106 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2107 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2108 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2109 R 1003 0x52 0x0 0x3 0xeb 0x2c 0xff 
2110 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2111 R 1008 0x52 0x0 0x3 0xf0 0x2c 0xff 
2112 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2113 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2114 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2115 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2116 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2117 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
2118 F 1003 0x46 0x0 0x3 0xeb 0x2c 0xff 
2119 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2120 F 1002 0x46 0x0 0x3 0xea 0x2c 0xff 
2121 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2122 F 999 0x46 0x0 0x3 0xe7 0x2c 0xff 
2123 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
